ID,OWNERID,ISDELETED,NAME,CURRENCYISOCODE,CREATEDDATE,CREATEDBYID,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,LASTVIEWEDDATE,LASTREFERENCEDDATE,ANALYSIS_CODE__C,ANALYSIS_DIMENSION__C,ANALYSIS_NAME_DEL__C,LABEL__C,SHORT_HEADING__C,STATUS__C,LA1_CODE_LEGAL_ENTITY__C,LA2__C
a3Sb0000000L9h6EAC,005b0000000L1KUAA0,FALSE,ICC,GBP,1449155716000,005b0000000L1KUAA0,1555079879000,005b0000001FVCNAA4,1555079879000,,,ICC,03,,Reference Request,,,a3Qb000000000tCEAQ,ICA - CA1 - Compliance Association - Reference Request
a3Sb0000000L9h8EAC,005b0000000L1KUAA0,FALSE,ICM,GBP,1449155716000,005b0000000L1KUAA0,1555079961000,005b0000001FVCNAA4,1555079961000,,,ICM,03,,ICT Memberships,,,a3Qb000000000tCEAQ,ICA - CA1 - Compliance Association - ICT Memberships
a3Sb0000000L9hBEAS,005b0000000L1KUAA0,FALSE,CAS,GBP,1449155716000,005b0000000L1KUAA0,1452873936000,005b0000000L061AAC,1452873936000,,,CAS,03,,CASS Business School,,,a3Qb000000000t6EAA,
a3Sb0000000L9hCEAS,005b0000000L1KUAA0,FALSE,FCO,GBP,1449155716000,005b0000000L1KUAA0,1557243022000,005b0000001FVCNAA4,1557243022000,,,FCO,03,,FC Diploma - Online Learning,,,a3Qb000000000t6EAA,ICT - ONL - ONLINE - FC Diploma - Online Learning
a3S0X000000VgZSUA0,005b0000001FVCNAA4,FALSE,VIS,GBP,1571930098000,005b0000001FVCNAA4,1571930098000,005b0000001FVCNAA4,1571930098000,,,VIS,03,,Vision Newsletter Subscription,,,a3Qb000000000t5EAA,MCA - ME3 - Technical Support
a3S0X000000Vga1UAC,005b0000001FVCNAA4,FALSE,IAMP,GBP,1571930709000,005b0000001FVCNAA4,1571930709000,005b0000001FVCNAA4,1571930709000,,,IAMP,03,,International Audit Manual Package,,,a3Qb000000000t5EAA,MCA - ME3 - Technical Support
a3S0X000000Vga6UAC,005b0000001FVCNAA4,FALSE,PREM,GBP,1571930737000,005b0000001FVCNAA4,1571930737000,005b0000001FVCNAA4,1571930737000,,,PREM,03,,Premium Membership,,,a3Qb000000000t5EAA,MCA - ME3 - Technical Support
a3S0X000000VgbTUAS,005b0000001FVCNAA4,FALSE,CGPAC,GBP,1571999783000,005b0000001FVCNAA4,1572000030000,005b0000001FVCNAA4,1572000030000,,,CGPAC,03,,Core General Practice Procedures Manual - ACCA,,,a3Qb000000000t5EAA,MCA - ME3 - Technical Support
a3S0X0000010EnuUAE,005b0000000L05NAAS,FALSE,TSAC,GBP,1529831421000,005b0000000L05NAAS,1553602639000,005b0000000L77LAAS,1553602639000,,,TSAC,03,,Total Solutions Accountants,TSAC,,a3Qb000000000t5EAA,MCA - ME2 - Marketing Support
a3S0X0000010Eo9UAE,005b0000000L05NAAS,FALSE,TXAP,GBP,1529831483000,005b0000000L05NAAS,1553602640000,005b0000000L77LAAS,1553602640000,,,TXAP,03,,Tax App,,,a3Qb000000000t5EAA,MCA - ME2 - Marketing Support
a3S0X0000010EtOUAU,005b0000000L77LAAS,FALSE,L184,GBP,1530616472000,005b0000000L77LAAS,1557328783000,005b0000001FVCNAA4,1557328783000,,,L184,03,,File Preparation for Local Authority Prosecutions,,,a3Qb000000000tIEAQ,LT2 - LT2 - Professional Witness - File Preparation for Local Authority Prosecutions
a3S0X0000010EtTUAU,005b0000000L77LAAS,FALSE,L185,GBP,1530616488000,005b0000000L77LAAS,1557328829000,005b0000001FVCNAA4,1557328829000,,,L185,03,,Courtroom Skills for Local Authority Prosecutions,,,a3Qb000000000tIEAQ,LT2 - LT2 - Professional Witness - Courtroom Skills for Local Authority Prosecutions
a3S0X0000010EwSUAU,005b0000000L061AAC,FALSE,WSS,GBP,1531670183000,005b0000000L061AAC,1531670209000,005b0000000L061AAC,1531670209000,,,WSS,03,,WSS,WSS,,a3Q0X000000CpnBUAS,
a3S0X0000010F3sUAE,005b0000000LhTlAAK,FALSE,SCB,GBP,1532085847000,005b0000000LhTlAAK,1532085847000,005b0000000LhTlAAK,1532085847000,,,SCB,03,,Specialist Certificate - Bahrain,,,a3Qb000000000t8EAA,
a3S0X0000010F3xUAE,005b0000000LhTlAAK,FALSE,BAC,GBP,1532086912000,005b0000000LhTlAAK,1532086912000,005b0000000LhTlAAK,1532086912000,,,BAC,03,,Advance Cert in Managing Sanctions Risk - Bahrain,,,a3Qb000000000t8EAA,
a3S0X0000010F42UAE,005b0000000LhTlAAK,FALSE,TC1,GBP,1532338553000,005b0000000LhTlAAK,1554997945000,005b0000001FVCNAA4,1554997945000,,,TC1,03,,The Training Consultants,TC1,,a3Qb000000000tBEAQ,BSL - TC - TRAINING CONSULTANTS
a3Sb0000000L9hDEAS,005b0000000L1KUAA0,FALSE,FCP,GBP,1449155716000,005b0000000L1KUAA0,1452873988000,005b0000000L061AAC,1510480399000,,,FCP,03,,International Finance Crime,,,a3Qb000000000t6EAA,
a3Sb0000000L9hEEAS,005b0000000L1KUAA0,FALSE,IAA,GBP,1449155716000,005b0000000L1KUAA0,1557243086000,005b0000001FVCNAA4,1557243086000,,,IAA,03,,International Advanced AML,,,a3Qb000000000t6EAA,ICT - FTF - Face to Face - International advanced AML
a3Sb0000000L9hGEAS,005b0000000L1KUAA0,FALSE,IAF,GBP,1449155716000,005b0000000L1KUAA0,1452873999000,005b0000000L061AAC,1497059584000,,,IAF,03,,UK Advanced Certificate in Financial Crime,,,a3Qb000000000t6EAA,
a3Sb0000000L9hHEAS,005b0000000L1KUAA0,FALSE,IAH,GBP,1449155716000,005b0000000L1KUAA0,1557243153000,005b0000001FVCNAA4,1557243153000,,,IAH,03,,In house Training,,,a3Qb000000000t6EAA,ICT - IHG - Inhouse General - In House Training
a3Sb0000000L9hIEAS,005b0000000L1KUAA0,FALSE,IAM,GBP,1449155716000,005b0000000L1KUAA0,1557243227000,005b0000001FVCNAA4,1557243227000,,,IAM,03,,UK Advanced Certificate in Anti Money Laundering,,,a3Qb000000000t6EAA,ICT - FTF - Face to Face - UK Advanced Cert in Anti Money Laundering
a3Sb0000000L9hKEAS,005b0000000L1KUAA0,FALSE,IBS,GBP,1449155716000,005b0000000L1KUAA0,1452874033000,005b0000000L061AAC,1483820240000,,,IBS,03,,BSC Mgt with Compliance,,,a3Qb000000000t6EAA,
a3Sb0000000L9hMEAS,005b0000000L1KUAA0,FALSE,ICE,GBP,1449155716000,005b0000000L1KUAA0,1557243585000,005b0000001FVCNAA4,1557243585000,,,ICE,03,,UK Diploma in Compliance,,,a3Qb000000000t6EAA,ICT - FTF - Face to Face - Compliance Diploma England
a3Sb0000000L9hNEAS,005b0000000L1KUAA0,FALSE,ICI,GBP,1449155716000,005b0000000L1KUAA0,1452874075000,005b0000000L061AAC,1516379058000,,,ICI,03,,Intl Advanced Certificate in Compliance and FCP,,,a3Qb000000000t6EAA,
a3Sb0000000L9hOEAS,005b0000000L1KUAA0,FALSE,ICK,GBP,1449155716000,005b0000000L1KUAA0,1557243623000,005b0000001FVCNAA4,1557243623000,,,ICK,03,,UK Advanced Certificate in Compliance,,,a3Qb000000000t6EAA,ICT - FTF - FACE TO FACE - Foundation Certificate in Comp
a3Sb0000000L9hPEAS,005b0000000L1KUAA0,FALSE,ICL,GBP,1449155716000,005b0000000L1KUAA0,1557243661000,005b0000001FVCNAA4,1557243661000,,,ICL,03,,Certificate in Compliance Awareness - Online Learning,,,a3Qb000000000t6EAA,ICT - ONL - ONLINE - Cert Compliance Awareness - Online Learning
a3Sb0000000L9hUEAS,005b0000000L1KUAA0,FALSE,IFC,GBP,1449155716000,005b0000000L1KUAA0,1557243979000,005b0000001FVCNAA4,1557243979000,,,IFC,03,,UK Diploma in Financial Crime,,,a3Qb000000000t6EAA,ICT - FTF - FACE TO FACE - Diploma In Financial Crime
a3Sb0000000L9hVEAS,005b0000000L1KUAA0,FALSE,IMA,GBP,1449155716000,005b0000000L1KUAA0,1557325554000,005b0000001FVCNAA4,1557325554000,,,IMA,03,,Certificate in Anti Money Laundering Awareness,,,a3Qb000000000t6EAA,ICT - FTF - FACE TO FACE - Intl Cert.in money laundering awareness
a3Sb0000000L9hWEAS,005b0000000L1KUAA0,FALSE,IMB,GBP,1449155716000,005b0000000L1KUAA0,1557325588000,005b0000001FVCNAA4,1557325588000,,,IMB,03,,Inhouse Bespoke,,,a3Qb000000000t6EAA,ICT - IHB - InHouse Bespoke - In house Bespoke
a3Sb0000000L9haEAC,005b0000000L1KUAA0,FALSE,IMO,GBP,1449155716000,005b0000000L1KUAA0,1557325726000,005b0000001FVCNAA4,1557325726000,,,IMO,03,,AML Diploma - Online Learning,,,a3Qb000000000t6EAA,ICT - ONL - ONLINE - AML Diploma - Online Learning
a3Sb0000000L9hcEAC,005b0000000L1KUAA0,FALSE,IOL,GBP,1449155716000,005b0000000L1KUAA0,1452874468000,005b0000000L061AAC,1452874468000,,,IOL,03,,Webinar Online,,,a3Qb000000000t6EAA,
a3Sb0000000L9hhEAC,005b0000000L1KUAA0,FALSE,POS,GBP,1449155716000,005b0000000L1KUAA0,1557326526000,005b0000001FVCNAA4,1557326526000,,,POS,03,,Postgraduate Diploma in Compliance,,,a3Qb000000000t6EAA,ICT - FTF - FACE TO FACE - Postgraduate Diploma In Compliance
a3Sb0000000L9hkEAC,005b0000000L1KUAA0,FALSE,WIR,GBP,1449155716000,005b0000000L1KUAA0,1452874590000,005b0000000L061AAC,1452874590000,,,WIR,03,,Webinar Recordings (Non Live),,,a3Qb000000000t6EAA,
a3Sb0000000L9hlEAC,005b0000000L1KUAA0,FALSE,XXI,GBP,1449155716000,005b0000000L1KUAA0,1452874603000,005b0000000L061AAC,1452874603000,,,XXI,03,,Miscellaneous Sales,,,a3Qb000000000t6EAA,
a3Sb0000000L9hmEAC,005b0000000L1KUAA0,FALSE,DAB,GBP,1449155716000,005b0000000L1KUAA0,1555080640000,005b0000001FVCNAA4,1555080640000,,,DAB,03,,Diploma in AML ICD,,,a3Qb000000000t8EAA,ICD - PDI - Face to Face - Diploma in AML Bahrain
a3S0X000000VgldUAC,005b0000001FVCNAA4,FALSE,MO3,GBP,1572969279000,005b0000001FVCNAA4,1572969279000,005b0000001FVCNAA4,1572969279000,,,MO3,03,,Malaysia Online Cert,,,a3Q0X000000poSsUAI,
a3S0X000000VguuUAC,0050X000008uaG0QAI,FALSE,AMDO,GBP,1573467248000,0050X000008uaG0QAI,1626272646000,0050X000008wUh3QAE,1626272646000,,,AMDO,03,,Audit Manual Documentation,,,a3Qb000000000t5EAA,MCA - ME3 - Technical Support
a3S0X000000VguzUAC,0050X000008uaG0QAI,FALSE,ANNI,GBP,1573467248000,0050X000008uaG0QAI,1626272646000,0050X000008wUh3QAE,1626272646000,,,ANNI,03,,Annual Compliance Internal,,,a3Qb000000000t5EAA,MCA - ME3 - Technical Support
a3S0X000000Vgv2UAC,0050X000008uaG0QAI,FALSE,COLE,GBP,1573467248000,0050X000008uaG0QAI,1626272646000,0050X000008wUh3QAE,1626272646000,,,COLE,03,,Cold Audit File External,,,a3Qb000000000t5EAA,MCA - ME3 - Technical Support
a3S0X000000Vgv3UAC,0050X000008uaG0QAI,FALSE,COLI,GBP,1573467248000,0050X000008uaG0QAI,1626272646000,0050X000008wUh3QAE,1626272646000,,,COLI,03,,Cold Audit File Internal,,,a3Qb000000000t5EAA,MCA - ME3 - Technical Support
a3S0X000000Vgv4UAC,0050X000008uaG0QAI,FALSE,COMS,GBP,1573467248000,0050X000008uaG0QAI,1626272646000,0050X000008wUh3QAE,1626272646000,,,COMS,03,,Compliance Manual Sales,,,a3Qb000000000t5EAA,MCA - ME3 - Technical Support
a3S0X0000010F47UAE,005b0000000LhTlAAK,FALSE,TC10,GBP,1532338605000,005b0000000LhTlAAK,1532338605000,005b0000000LhTlAAK,1532338605000,,,TC10,03,,The Training Consultants Overheads,TC10,,a3Qb000000000tBEAQ,
a3S0X0000010F4CUAU,005b0000000LhTlAAK,FALSE,2390,GBP,1532344420000,005b0000000LhTlAAK,1532344420000,005b0000000LhTlAAK,1532344420000,,,2390,03,,PFA 2019,2390,,a3Qb000000000tLEAQ,
a3S0X0000010F4WUAU,005b0000000LhTlAAK,FALSE,K100,GBP,1532344532000,005b0000000LhTlAAK,1532344532000,005b0000000LhTlAAK,1532344532000,,,K100,03,,CHARITY CHOICE SCOTLAND 19,K100,,a3Qb000000000tLEAQ,
a3S0X0000010F4gUAE,005b0000000LhTlAAK,FALSE,K102,GBP,1532355061000,005b0000000LhTlAAK,1532355061000,005b0000000LhTlAAK,1532355061000,,,K102,03,,CHARITIES CHOICE 19,K102,,a3Qb000000000tLEAQ,
a3S0X0000010F4lUAE,005b0000000LhTlAAK,FALSE,6645,GBP,1532355479000,005b0000000LhTlAAK,1532355479000,005b0000000LhTlAAK,1532355479000,,,6645,03,,Geneology,,,a3Qb000000000tKEAQ,
a3S0X0000010F4qUAE,005b0000000LhTlAAK,FALSE,WH103E,GBP,1532514269000,005b0000000LhTlAAK,1603364135000,005b0000001FVCNAA4,1603364135000,,,WH103E,03,,Commercial Optimisation,WH103E,,a3Qb00000008UFSEA2,WHC - WH1 - KAM F2F Personal Customer Management - Bespoke
a3S0X0000010F4vUAE,005b0000000LhTlAAK,FALSE,WH106E,GBP,1532514372000,005b0000000LhTlAAK,1557495409000,005b0000001FVCNAA4,1557495409000,,,WH106E,03,,Investigator,WH106E,,a3Qb00000008UFSEA2,WHC - WH1 - KAM F2f Personal Customer Management - Investigator
a3Sb0000000L9htEAC,005b0000000L1KUAA0,FALSE,DCO,GBP,1449155716000,005b0000000L1KUAA0,1452874677000,005b0000000L061AAC,1473441321000,,,DCO,03,,ICA Conferences,,,a3Qb000000000t8EAA,
a3Sb0000000L9huEAC,005b0000000L1KUAA0,FALSE,DDB,GBP,1449155716000,005b0000000L1KUAA0,1555081355000,005b0000001FVCNAA4,1555081355000,,,DDB,03,,Diploma in Compliance Bahrain,,,a3Qb000000000t8EAA,ICD - PDI - Face to Face - Diploma In Compliance Bahrain
a3Sb0000000L9hzEAC,005b0000000L1KUAA0,FALSE,DUA,GBP,1449155716000,005b0000000L1KUAA0,1452874787000,005b0000000L061AAC,1452874787000,,,DUA,03,,UAE CAM Advanced Cert Compliance,,,a3Qb000000000t8EAA,
a3Sb0000000L9i0EAC,005b0000000L1KUAA0,FALSE,ICF,GBP,1449155716000,005b0000000L1KUAA0,1452876338000,005b0000000L061AAC,1494381534000,,,ICF,03,,ICA Conferences,,,a3Qb000000000t8EAA,
a3Sb0000000L9i1EAC,005b0000000L1KUAA0,FALSE,IOL,GBP,1449155716000,005b0000000L1KUAA0,1452876344000,005b0000000L061AAC,1452876344000,,,IOL,03,,Live Webinar,,,a3Qb000000000t8EAA,
a3Sb0000000L9i3EAC,005b0000000L1KUAA0,FALSE,IHK,GBP,1449155716000,005b0000000L1KUAA0,1557240503000,005b0000001FVCNAA4,1557240503000,,,IHK,03,,Hong Kong Dip in Comp & AML,,,a3Qb000000000syEAA,ICS - KH - Hong Kong - Hong Kong Dip in Comp & AML
a3Sb0000000L9i4EAC,005b0000000L1KUAA0,FALSE,INS,GBP,1449155716000,005b0000000L1KUAA0,1557240713000,005b0000001FVCNAA4,1557240713000,,,INS,03,,In House ICTA,,,a3Qb000000000syEAA,ICS - IH - In House - In House Singapore
a3Sb0000000L9iAEAS,005b0000000L1KUAA0,FALSE,ISM,GBP,1449155716000,005b0000000L1KUAA0,1557240872000,005b0000001FVCNAA4,1557240872000,,,ISM,03,,Certificate in AML Awareness Training,,,a3Qb000000000syEAA,ICS - SOT - Singapore Other - Certificate in AML Awareness Training
a3S0X000000VguwUAC,0050X000008uaG0QAI,FALSE,AMSA,GBP,1573467248000,0050X000008uaG0QAI,1626272646000,0050X000008wUh3QAE,1626272646000,,,AMSA,03,,Audit Manual Sales,,,a3Qb000000000t5EAA,MCA - ME3 - Technical Support
a3Sb0000000L9iDEAS,005b0000000L1KUAA0,FALSE,MCA,GBP,1449155716000,005b0000000L1KUAA0,1557240995000,005b0000001FVCNAA4,1557240995000,,,MCA,03,,Malaysia Certificate in AML/CFT,,,a3Qb000000000syEAA,ICS - MAL - Malaysia - Malaysia Certificate in AML/CFT
a3Sb0000000L9iEEAS,005b0000000L1KUAA0,FALSE,SFA,GBP,1449155716000,005b0000000L1KUAA0,1557241633000,005b0000001FVCNAA4,1557241633000,,,SFA,03,,Singapore Financial Awareness,,,a3Qb000000000syEAA,ICS - SOT - Singapore Other - Financial Awareness
a3Sb0000000L9lVEAS,005b0000000L061AAC,FALSE,L022,GBP,1449249276000,005b0000000L061AAC,1449249276000,005b0000000L061AAC,1449249276000,,,L022,03,,Nurses and the Law,,,a3Qb000000000tIEAQ,
a3Sb0000000LNrEEAW,005b0000000L061AAC,FALSE,WH250,GBP,1497618813000,005b0000000L061AAC,1497619024000,005b0000000L061AAC,1525916062000,,,WH250,03,,HSJ Events,WH250,,a3Qb00000008UFSEA2,Education and Collaboration
a3S0X000000Vgv5UAC,0050X000008uaG0QAI,FALSE,COMU,GBP,1573467248000,0050X000008uaG0QAI,1626272646000,0050X000008wUh3QAE,1626272646000,,,COMU,03,,Compliance Manual Update,,,a3Qb000000000t5EAA,MCA - ME3 - Technical Support
a3S0X000000Vgv6UAC,0050X000008uaG0QAI,FALSE,CONF,GBP,1573467248000,0050X000008uaG0QAI,1626272685000,0050X000008wUh3QAE,1626272685000,,,CONF,03,,Conferences,,,a3Qb000000000t5EAA,MCA - ME1 - Training Income
a3S0X000000VgvBUAS,0050X000008uaG0QAI,FALSE,INVI,GBP,1573467248000,0050X000008uaG0QAI,1626272646000,0050X000008wUh3QAE,1626272646000,,,INVI,03,,,,,a3Qb000000000t5EAA,MCA - ME3 - Technical Support
a3S0X000000VgvCUAS,0050X000008uaG0QAI,FALSE,PRAI,GBP,1573467248000,0050X000008uaG0QAI,1626272750000,0050X000008wUh3QAE,1626272750000,,,PRAI,03,,Practise Assurance Internal,,,a3Qb000000000t5EAA,MCA - ME3 - Technical Support
a3S0X000000VgvDUAS,0050X000008uaG0QAI,FALSE,SPEC,GBP,1573467248000,0050X000008uaG0QAI,1626272769000,0050X000008wUh3QAE,1626272769000,,,SPEC,03,,Specialist Courses,,,a3Qb000000000t5EAA,MCA - ME1 - Training Income
a3S0X0000010F55UAE,005b0000000LhTlAAK,FALSE,WH100E,GBP,1532514463000,005b0000000LhTlAAK,1532514463000,005b0000000LhTlAAK,1532514463000,,,WH100E,03,,CRM Data,WH100E,,a3Qb00000008UFSEA2,
a3S0X0000010F5PUAU,005b0000000LhTlAAK,FALSE,WH202E,GBP,1532514677000,005b0000000LhTlAAK,1557495569000,005b0000001FVCNAA4,1557495569000,,,WH202E,03,,MCM,WH202E,,a3Qb00000008UFSEA2,WHC - WH2 - Digital Engagement - MCM
a3S0X0000010F5tUAE,005b0000000LhTlAAK,FALSE,WH500E,GBP,1532514913000,005b0000000LhTlAAK,1557496034000,005b0000001FVCNAA4,1557496034000,,,WH500E,03,,Commissioning Excellence,WH500E,,a3Qb00000008UFSEA2,WHC - WH5-Consulting & Analytics - Commissioning Excellence
a3Sb00000004OUjEAM,005b0000000L061AAC,FALSE,4010,GBP,1424881111000,005b0000000L061AAC,1424887244000,005b0000000L061AAC,1424887244000,,,4010,03,4010,DATA - Nursing Homes,,,a3Qb000000000swEAA,
a3S0X000000SfodUAC,005b0000001FVCNAA4,FALSE,L187,GBP,1551365817000,005b0000001FVCNAA4,1557328899000,005b0000001FVCNAA4,1557328899000,,,L187,03,,Dog Warden Training,,,a3Qb000000000tIEAQ,LT2 - Z - Blank - Dog Warden Training
a3S0X000000kewwUAA,005b0000000L061AAC,FALSE,RBG,GBP,1516355127000,005b0000000L061AAC,1557326563000,005b0000001FVCNAA4,1557326563000,,,RBG,03,,Certificate in Money Laundering Risk in Betting and Gaming,RBG,,a3Qb000000000t6EAA,ICT - ONL - ONLINE - Certificate in Money Laundering Risk in Betting
a3S0X000000kexGUAQ,005b0000000L061AAC,FALSE,CUC,GBP,1516355182000,005b0000000L061AAC,1557242781000,005b0000001FVCNAA4,1557242781000,,,CUC,03,,Certificate in Understanding the Conduct Risk,CUC,,a3Qb000000000t6EAA,ICT - Z - Not Analysed - Certificate in Understanding the Conduct Risk
a3Sb00000004P9pEAE,005b0000000L05NAAS,FALSE,N131,GBP,1427822599000,005b0000000L05NAAS,1427822599000,005b0000000L05NAAS,1474687726000,,,N131,03,,Regional Intelligence Service,Regional Intelligence,,a3Qb000000000tGEAQ,
a3Sb00000004PAEEA2,005b0000000L05NAAS,FALSE,N141,GBP,1427822782000,005b0000000L05NAAS,1427822782000,005b0000000L05NAAS,1427822782000,,,N141,03,,Project NCS,Project NCS,,a3Qb000000000tGEAQ,
a3Sb00000004PATEA2,005b0000000L05NAAS,FALSE,N144,GBP,1427822863000,005b0000000L05NAAS,1427822863000,005b0000000L05NAAS,1474687726000,,,N144,03,,Recommendation Implementation,Recommendation Implementation,,a3Qb000000000tGEAQ,
a3Sb00000004PE1EAM,005b0000000L05NAAS,FALSE,3607,GBP,1428933258000,005b0000000L05NAAS,1428933258000,005b0000000L05NAAS,1428933258000,,,3607,03,,Allied Health professionals,,,a3Qb000000000swEAA,
a3Sb00000004PlhEAE,005b0000000L061AAC,FALSE,LA,GBP,1432827330000,005b0000000L061AAC,1553602632000,005b0000000L77LAAS,1553602632000,,,LA,03,,Quorum Legal Education,,,a3Qb000000000t5EAA,MCA - QU1 - Short Courses
a3Sb00000004PllEAE,005b0000000L061AAC,FALSE,QW,GBP,1432827330000,005b0000000L061AAC,1553602800000,005b0000000L77LAAS,1553602800000,,,QW,03,,Quorum Webinars,,,a3Qb000000000t5EAA,MCA - QU1 - Short Courses
a3Sb00000004PloEAE,005b0000000L061AAC,FALSE,TV,GBP,1432827330000,005b0000000L061AAC,1553602639000,005b0000000L77LAAS,1553602640000,,,TV,03,,Quorum VAT,,,a3Qb000000000t5EAA,MCA - QU1 - Short Courses
a3Sb00000004Q7DEAU,005b0000000L77LAAS,FALSE,QML,GBP,1435671756000,005b0000000L77LAAS,1553602738000,005b0000000L77LAAS,1553602738000,,,QML,03,,Quorum Large Organisation Membership,Large Organisation Membership,,a3Qb000000000t5EAA,MCA - QU5 - Membership Income
a3Sb00000004QWTEA2,005b0000000L061AAC,FALSE,TAT,GBP,1438600361000,005b0000000L061AAC,1438600361000,005b0000000L061AAC,1516296440000,,,TAT,03,,TAT,,,a3Qb000000000t1EAA,
a3Sb00000004QWVEA2,005b0000000L061AAC,FALSE,TBS,GBP,1438600361000,005b0000000L061AAC,1438600361000,005b0000000L061AAC,1466548828000,,,TBS,03,,TBS,,,a3Qb000000000t1EAA,
a3S0X000000SfosUAC,005b0000000L77LAAS,FALSE,MH2,GBP,1551366024000,005b0000000L77LAAS,1551366024000,005b0000000L77LAAS,1551366024000,,,MH2,03,,Inhouse Certificate,,,a3Q0X000000poSsUAI,
a3S0X000000SfpHUAS,005b0000000L77LAAS,FALSE,MP3,GBP,1551366101000,005b0000000L77LAAS,1557239617000,005b0000001FVCNAA4,1557239617000,,,MP3,03,,Certificate,,,a3Q0X000000poSsUAI,ICM - Z - Blank - Certificate
a3S0X000000SfpMUAS,005b0000000L77LAAS,FALSE,MP4,GBP,1551366120000,005b0000000L77LAAS,1551366120000,005b0000000L77LAAS,1551366120000,,,MP4,03,,Certified Professional,,,a3Q0X000000poSsUAI,
a3S0X000000SgGcUAK,005b0000000L77LAAS,FALSE,PTRES,GBP,1553590798000,005b0000000L77LAAS,1553602634000,005b0000000L77LAAS,1553602634000,,,PTRES,03,,PTOL Resource Centre,,,a3Qb000000000t5EAA,MCA - PT2 - Practice Track
a3S0X000000SgGhUAK,005b0000000L77LAAS,FALSE,SOC,GBP,1553590883000,005b0000000L77LAAS,1553602635000,005b0000000L77LAAS,1553602635000,,,SOC,03,,SOC,,,a3Qb000000000t5EAA,MCA - PT2 - Practice Track
a3S0X000000SgGrUAK,005b0000000L77LAAS,FALSE,SOFT,GBP,1553590972000,005b0000000L77LAAS,1553602635000,005b0000000L77LAAS,1553602635000,,,SOFT,03,,Software,SOFT,,a3Qb000000000t5EAA,MCA - ME2 - Marketing Support
a3S0X000000SgH1UAK,005b0000000L77LAAS,FALSE,TOPF,GBP,1553591061000,005b0000000L77LAAS,1553602637000,005b0000000L77LAAS,1553602637000,,,TOPF,03,,Topical Factsheets,,,a3Qb000000000t5EAA,MCA - PT2 - Practice Track
a3S0X000000SgHGUA0,005b0000000L77LAAS,FALSE,YG,GBP,1553591197000,005b0000000L77LAAS,1553602640000,005b0000000L77LAAS,1553602640000,,,YG,03,,Your Guide To,,,a3Qb000000000t5EAA,MCA - ME2 - Marketing Support
a3S0X000000SgWoUAK,005b0000000L77LAAS,FALSE,BBC,GBP,1559577438000,005b0000000L77LAAS,1559577438000,005b0000000L77LAAS,1559577438000,,,BBC,03,,B2B Certificate,,,a3Qb000000000syEAA,
a3S0X000000SiiKUAS,005b0000001FVCNAA4,FALSE,CODPBM,GBP,1563786135000,005b0000001FVCNAA4,1563786135000,005b0000001FVCNAA4,1563786135000,,,CODPBM,03,,DPB Manual - Mercia,,,a3Qb000000000t5EAA,MCA - ME3 - Technical Support
a3S0X000000SiieUAC,005b0000001FVCNAA4,FALSE,COPAM,GBP,1563786459000,005b0000001FVCNAA4,1563786459000,005b0000001FVCNAA4,1563786459000,,,COPAM,03,,Compliance - Practice Assurance Manual,,,a3Qb000000000t5EAA,MCA - ME3 - Technical Support
a3S0X000000kfcxUAA,005b0000000L77LAAS,FALSE,SOS,GBP,1525185268000,005b0000000L77LAAS,1525185268000,005b0000000L77LAAS,1525224793000,,,SOS,03,,Scotland Onsite Scots Paralegal,,,a3Qb000000000tHEAQ,
a3S0X000000kneMUAQ,005b0000001FVCNAA4,FALSE,L153,GBP,1590506948000,005b0000001FVCNAA4,1590506948000,005b0000001FVCNAA4,1590506948000,,,L153,03,,An Overview in Planning Law,,,a3Qb000000000tIEAQ,
a3S0X000000knl3UAA,005b0000001FVCNAA4,FALSE,SOBBP,GBP,1590760554000,005b0000001FVCNAA4,1590760554000,005b0000001FVCNAA4,1590760554000,,,SOBBP,03,,B2B Specialist Certificate Online,,,a3Qb000000000syEAA,ICS - SOT - Singapore Other - Specialist Certificates
a3Sb00000004QWnEAM,005b0000000L061AAC,FALSE,TIN,GBP,1438600361000,005b0000000L061AAC,1555069238000,005b0000001FVCNAA4,1555069238000,,,TIN,03,,STEP certificate in Trusts & Estates (in House),,,a3Qb000000000t1EAA,CLI - L7 - CLT - International Division - IH
a3Sb00000004QWpEAM,005b0000000L061AAC,FALSE,TIS,GBP,1438600361000,005b0000000L061AAC,1555069321000,005b0000001FVCNAA4,1555069321000,,,TIS,03,,TIS,,,a3Qb000000000t1EAA,CLI - UK - UK - TRUSTS ONSHORE:EXAMS
a3Sb00000004QWsEAM,005b0000000L061AAC,FALSE,TME,GBP,1438600361000,005b0000000L061AAC,1438600361000,005b0000000L061AAC,1438600361000,,,TME,03,,TME,,,a3Qb000000000t1EAA,
a3Sb00000004QWtEAM,005b0000000L061AAC,FALSE,TML,GBP,1438600361000,005b0000000L061AAC,1438600361000,005b0000000L061AAC,1438600361000,,,TML,03,,TML,,,a3Qb000000000t1EAA,
a3Sb00000004QWuEAM,005b0000000L061AAC,FALSE,TNI,GBP,1438600361000,005b0000000L061AAC,1555069426000,005b0000001FVCNAA4,1555069426000,,,TNI,03,,TNI,,,a3Qb000000000t1EAA,CLI - UK - UK - Step Diploma for NI
