ID,NAME,PRICEBOOK2ID,PRODUCT2ID,CURRENCYISOCODE,UNITPRICE,ISACTIVE,USESTANDARDPRICE,CREATEDDATE,CREATEDBYID,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,PRODUCTCODE,ISDELETED
01u0X00001j89oqQAA,Your Guide To - 4 Titles - 100 copies (Matt finish) - 10% members discount,01sb00000028JroAAE,01t0X00000A56SrQAJ,GBP,66.83,TRUE,FALSE,1570092813000,005b0000000L1KUAA0,1570092813000,005b0000000L1KUAA0,1570456718000,,FALSE
01u0X00001j89pBQAQ,Your Guide To - 8 Titles - 200 copies (Matt finish),01sb00000028JroAAE,01t0X00000A56TjQAJ,GBP,125.63,TRUE,FALSE,1570092813000,005b0000000L1KUAA0,1570092813000,005b0000000L1KUAA0,1570456719000,,FALSE
01u0X00001j89pCQAQ,Your Guide To - 8 Titles - 200 copies (Matt finish) - 10% members discount,01sb00000028JroAAE,01t0X00000A56TlQAJ,GBP,50.12,TRUE,FALSE,1570092813000,005b0000000L1KUAA0,1570092813000,005b0000000L1KUAA0,1570456719000,,FALSE
01u0X00001j89mgQAA,Your Guide To - 8 Titles - 25 copies (Matt finish),01sb00000028JroAAE,01t0X00000A56TqQAJ,GBP,50,TRUE,FALSE,1570092813000,005b0000000L1KUAA0,1570092813000,005b0000000L1KUAA0,1570456719000,,FALSE
01u0X00001j89nGQAQ,Your Guide To - 8 Titles - 200 copies (Matt finish) - 10% members discount,01sb00000028JroAAE,01t0X00000A56TkQAJ,GBP,50.12,TRUE,FALSE,1570092813000,005b0000000L1KUAA0,1570092813000,005b0000000L1KUAA0,1570456719000,,FALSE
01u0X00001j89nLQAQ,Your Guide To - 8 Titles - PDF Only,01sb00000028JroAAE,01t0X00000A56UEQAZ,GBP,68.75,TRUE,FALSE,1570092813000,005b0000000L1KUAA0,1570092813000,005b0000000L1KUAA0,1570456719000,,FALSE
01u0X00001j89nMQAQ,Your Guide To - 8 Titles - PDF Only - 10% members discount,01sb00000028JroAAE,01t0X00000A56UGQAZ,GBP,61.88,TRUE,FALSE,1570092813000,005b0000000L1KUAA0,1570092813000,005b0000000L1KUAA0,1570456719000,,FALSE
01u0X00001j89nZQAQ,Your Guide To - 8 Titles - 25 copies (Gloss finish),01sb00000028JroAAE,01t0X00000A56TmQAJ,GBP,50,TRUE,FALSE,1570092813000,005b0000000L1KUAA0,1570092813000,005b0000000L1KUAA0,1570456719000,,FALSE
01u0X00001j89ogQAA,Your Guide To - 8 Titles - 50 copies (Matt finish) - 10% members discount,01sb00000028JroAAE,01t0X00000A56U9QAJ,GBP,36.54,TRUE,FALSE,1570092813000,005b0000000L1KUAA0,1570092813000,005b0000000L1KUAA0,1570456719000,,FALSE
01u0X00001j8BrYQAU,QUANTIS - Build & Set Up - Standard,01sb00000028JroAAE,01t0X00000A593LQAR,GBP,10000,TRUE,FALSE,1570617031000,0050X000008uoG9QAI,1570617041000,0050X000008uoG9QAI,1570619284000,,FALSE
01u0X00001j8CJnQAM,ICA Spec Cert in Money Laundering Risk in Private Banking Assmnt,01sb00000028JroAAE,01t0X00000A59L2QAJ,EUR,0,TRUE,FALSE,1570701364000,0050X000008uoG9QAI,1570701364000,0050X000008uoG9QAI,1570701364000,,FALSE
01u0X00001j8CJwQAM,STEP Advanced Certificate in Family Business Governance - Registration - Mbr,01sb00000028JroAAE,01t0X00000A59LCQAZ,GBP,1145,TRUE,FALSE,1570701710000,005b0000000L1KUAA0,1570701752000,005b0000000L1KUAA0,1570701752000,,FALSE
01u0X00001j8CK6QAM,STEP Advanced Certificate in Family Business Governance - Online Access,01sb00000028JroAAE,01t0X00000A59LMQAZ,GBP,0,TRUE,FALSE,1570701890000,005b0000000L1KUAA0,1570701890000,005b0000000L1KUAA0,1570701890000,,FALSE
01u0X00001j8CKLQA2,STEP Adv Cert in Advising the Family Business and Family Business Governance - Registration - Mbr,01sb00000028JroAAE,01t0X00000A59LbQAJ,GBP,1795,TRUE,FALSE,1570702171000,005b0000000L1KUAA0,1570702184000,005b0000000L1KUAA0,1570702184000,,FALSE
01u0X00001j8CTDQA2,ICA Intl Diploma in Governance Risk & Compliance Online - Virtual Classroom 2,01sb00000028JroAAE,01t0X00000A59OzQAJ,USD,0,TRUE,FALSE,1570719622000,005b0000000L1KUAA0,1570719622000,005b0000000L1KUAA0,1570719622000,,FALSE
01u0X00001j8CTLQA2,ICA Intl Diploma in Governance Risk & Compliance Online - Virtual Classroom 3,01sb00000028JroAAE,01t0X00000A59P4QAJ,GBP,0,TRUE,FALSE,1570719651000,005b0000000L1KUAA0,1570719651000,005b0000000L1KUAA0,1570719651000,,FALSE
01u0X00001j8CTQQA2,ICA Intl Diploma in Governance Risk & Compliance Online - Virtual Classroom 3,01sb00000028JroAAE,01t0X00000A59P4QAJ,HKD,0,TRUE,FALSE,1570719658000,005b0000000L1KUAA0,1570719658000,005b0000000L1KUAA0,1570719658000,,FALSE
01u0X00001j8CTWQA2,ICA Intl Diploma in Governance Risk & Compliance Online - Virtual Classroom 4,01sb00000028JroAAE,01t0X00000A59P9QAJ,EUR,0,TRUE,FALSE,1570719679000,005b0000000L1KUAA0,1570719679000,005b0000000L1KUAA0,1570719679000,,FALSE
01u0X00001j8CTkQAM,ICA Intl Diploma In Anti Money Laundering - Virtual Classroom 1,01sb00000028JroAAE,01t0X00000A59PJQAZ,GBP,0,TRUE,FALSE,1570719929000,005b0000000L1KUAA0,1570719929000,005b0000000L1KUAA0,1570719929000,,FALSE
01u0X0000100iO2QAI,Therapy Areas - DO NOT USE,01sb00000028JroAAE,01t0X000005CHLyQAO,GBP,95,TRUE,FALSE,1518986101000,005b0000000L061AAC,1524482259000,005b0000000L061AAC,1571045838000,,FALSE
01ub000000vTHbVAAW,"ICA Int'l Diploma in Governance, Risk and Compliance - Assignment One",01sb00000028JroAAE,01tb0000004Mzz2AAC,HKD,0,TRUE,FALSE,1459850859000,005b0000000L061AAC,1459850859000,005b0000000L061AAC,1571236843000,,FALSE
01ub000000sFU5HAAW,"ICA Int'l Diploma in Governance, Risk and Compliance - Assignment Two",01sb00000028JroAAE,01tb0000004Mzz4AAC,GBP,0,TRUE,FALSE,1449222688000,005b00000024A7xAAE,1449222688000,005b00000024A7xAAE,1571236884000,,FALSE
01ub000000z9FEzAAM,"ICA Int'l Diploma in Governance, Risk and Compliance - Assignment Three",01sb00000028JroAAE,01tb00000072N1TAAU,HKD,0,TRUE,FALSE,1512127487000,005b0000005tEONAA2,1512127487000,005b0000005tEONAA2,1571236999000,,FALSE
01u0X00001j8EY4QAM,Effective Professional Regulation: The Link between Governance and Performance: Delegate Place,01sb00000028JroAAE,01t0X00000A5AU3QAN,EUR,175,TRUE,FALSE,1571308357000,005b0000000L1KUAA0,1571308357000,005b0000000L1KUAA0,1571308357000,,FALSE
01u0X00001j8EfoQAE,Level 3 Compliance Investigation Officer Assessment,01sb00000028JroAAE,01t0X00000A5AcuQAF,EUR,0,TRUE,FALSE,1571394214000,005b0000000L1KUAA0,1571394214000,005b0000000L1KUAA0,1571394214000,,FALSE
01u0X00001j8EgXQAU,Level 4 Counter Fraud Investigator Assessment,01sb00000028JroAAE,01t0X00000A5AdYQAV,EUR,0,TRUE,FALSE,1571397818000,005b0000000L1KUAA0,1571397818000,005b0000000L1KUAA0,1571397818000,,FALSE
01u0X00001d1p7TQAQ,Investigator- Single User- Module-Medical Laboratory Professionals,01sb00000028JroAAE,01t0X000009K8VnQAK,GBP,820,TRUE,FALSE,1561982800000,0050X000008uoG9QAI,1571752280000,0050X000008uoG9QAI,1571752280000,,FALSE
01u0X00001d1p9eQAA,Investigator- Single User- Module-Medicine management,01sb00000028JroAAE,01t0X000009K8XtQAK,GBP,820,TRUE,FALSE,1561986038000,0050X000008WJKzQAO,1571752286000,0050X000008uoG9QAI,1571752286000,,FALSE
01u0X00001d1p7sQAA,Investigator- Single User- Module-NHS Pharmacists,01sb00000028JroAAE,01t0X000009K8W7QAK,GBP,820,TRUE,FALSE,1561982850000,0050X000008uoG9QAI,1571752313000,0050X000008uoG9QAI,1571752313000,,FALSE
01u0X00001d1p87QAA,Investigator- Single User- Module-Nursing and Care Homes,01sb00000028JroAAE,01t0X000009K8WHQA0,GBP,820,TRUE,FALSE,1561982890000,0050X000008uoG9QAI,1571752322000,0050X000008uoG9QAI,1571752322000,,FALSE
01u0X00001d1p9KQAQ,Investigator- Single User- Module-Retail Pharmacy,01sb00000028JroAAE,01t0X000009K8XZQA0,GBP,820,TRUE,FALSE,1561985920000,0050X000008WJKzQAO,1571752382000,0050X000008uoG9QAI,1571752382000,,FALSE
01u0X00001d1pA3QAI,Investigator - Corporate - Tier 2,01sb00000028JroAAE,01t0X000009K8YIQA0,GBP,35875,TRUE,FALSE,1561986556000,0050X000008WJKzQAO,1571752560000,0050X000008uoG9QAI,1571752560000,,FALSE
01u0X00001d1pAhQAI,Investigator- Corporate- Module-Commissioning in England,01sb00000028JroAAE,01t0X000009K8YwQAK,GBP,8200,TRUE,FALSE,1561986861000,0050X000008WJKzQAO,1571752870000,0050X000008uoG9QAI,1571752870000,,FALSE
01u0X00001d1pBGQAY,Investigator - Corporate- Module-Local Government,01sb00000028JroAAE,01t0X000009K8ZVQA0,GBP,8200,TRUE,FALSE,1561987137000,0050X000008U8PoQAK,1571752987000,0050X000008uoG9QAI,1571752987000,,FALSE
01u0X00001d1pCEQAY,Investigator- Corporate- Module-Retail Pharmacy,01sb00000028JroAAE,01t0X000009K8aTQAS,GBP,8200,TRUE,FALSE,1561987335000,0050X000008U8PoQAK,1571753071000,0050X000008uoG9QAI,1571753071000,,FALSE
01u0X00001d1pBVQAY,Investigator- Corporate- Module-NHS Management,01sb00000028JroAAE,01t0X000009K8ZkQAK,GBP,8200,TRUE,FALSE,1561987190000,0050X000008U8PoQAK,1571753169000,0050X000008uoG9QAI,1571753169000,,FALSE
01ub000000xCHeLAAW,Provider Map – North of England - Electronic,01sb00000028JroAAE,01tb0000006vMtbAAE,GBP,200,TRUE,FALSE,1482936348000,005b0000000L061AAC,1571756987000,0050X000008uoG9QAI,1571756987000,,FALSE
01ub000000xCHebAAG,Commissioning Map – London - Electronic,01sb00000028JroAAE,01tb0000006vMtrAAE,GBP,200,TRUE,FALSE,1482936348000,005b0000000L061AAC,1571757385000,0050X000008uoG9QAI,1571757385000,,FALSE
01ub000000xCHeUAAW,Commissioning Map – South of England - Electronic,01sb00000028JroAAE,01tb0000006vMtkAAE,GBP,200,TRUE,FALSE,1482936348000,005b0000000L061AAC,1571757400000,0050X000008uoG9QAI,1571757400000,,FALSE
01u0X00001j8FTnQAM,STEP CPD learning: An Introduction to GDPR and Data Protection Update - Multi-Licence 49+,01sb00000028JroAAE,01t0X00000A5BAaQAN,GBP,250,TRUE,FALSE,1571744692000,0050X000008NURLQA4,1571744699000,0050X000008NURLQA4,1571915797000,,FALSE
01u0X00001j8JcTQAU,HSJ Digital Transformation Key Partner,01sb00000028JroAAE,01t0X00000A5De1QAF,GBP,20000,TRUE,FALSE,1572426546000,0050X000008WJKzQAO,1572426555000,0050X000008WJKzQAO,1572426555000,,FALSE
01u0X00001j8JcYQAU,HSJ Digital Transformation Headline Partner,01sb00000028JroAAE,01t0X00000A5De6QAF,GBP,27500,TRUE,FALSE,1572426574000,0050X000008WJKzQAO,1572426584000,0050X000008WJKzQAO,1572426584000,,FALSE
01u0X00001j8KiDQAU,6 Sided Tax Card Non Personalised (50 copies) including 10% special discount,01sb00000028JroAAE,01t0X00000A5E7yQAF,GBP,81,TRUE,FALSE,1572620102000,0050X000008NURLQA4,1572620116000,0050X000008NURLQA4,1572620116000,,FALSE
01u0X00001j8KihQAE,Large Tax Card Non Personalised (50 copies) including 10% special discount,01sb00000028JroAAE,01t0X00000A5E8SQAV,GBP,81,TRUE,FALSE,1572620455000,0050X000008NURLQA4,1572620474000,0050X000008NURLQA4,1572620474000,,FALSE
01u0X00001j8M0rQAE,The Legal Services Regulation Act & Limited Liability Partnerships for Solicitor,01sb00000028JroAAE,01t0X00000A5FDWQA3,EUR,45,TRUE,FALSE,1573212128000,0050X000008WJKzQAO,1573212136000,0050X000008WJKzQAO,1573212136000,,FALSE
01u0X00001d1pB1QAI,Investigator – Corporate– Module-General Practitioners,01sb00000028JroAAE,01t0X000009K8ZGQA0,GBP,8200,TRUE,FALSE,1561986920000,0050X000008WJKzQAO,1571753102000,0050X000008uoG9QAI,1573639295000,,FALSE
01u0X00001j8P5AQAU,Solicitors Accounts Regulations SAM (NI),01sb00000028JroAAE,01t0X00000A5FybQAF,EUR,0,TRUE,FALSE,1573648965000,0050X000009cb3yQAA,1573648965000,0050X000009cb3yQAA,1573648965000,,FALSE
01u0X00001j8P5EQAU,Live Audit Planning Visit,01sb00000028JroAAE,01t0X00000A5FylQAF,EUR,0,TRUE,FALSE,1573648965000,0050X000009cb3yQAA,1573648965000,0050X000009cb3yQAA,1573648965000,,FALSE
01u0X00001j8P60QAE,Practice Management Visit,01sb00000028JroAAE,01t0X00000A5G18QAF,EUR,0,TRUE,FALSE,1573648965000,0050X000009cb3yQAA,1573648965000,0050X000009cb3yQAA,1573648965000,,FALSE
01u0X00001j8P2wQAE,IB Compliance Review,01sb00000028JroAAE,01t0X00000A5FpzQAF,EUR,0,TRUE,FALSE,1573648965000,0050X000009cb3yQAA,1573648965000,0050X000009cb3yQAA,1573648965000,,FALSE
01u0X00001j8P4lQAE,Academies SAM,01sb00000028JroAAE,01t0X00000A5FxNQAV,EUR,0,TRUE,FALSE,1573648965000,0050X000009cb3yQAA,1573648965000,0050X000009cb3yQAA,1573648965000,,FALSE
01u0X00001j8P4nQAE,FCA (MGI) SAM,01sb00000028JroAAE,01t0X00000A5FxVQAV,EUR,0,TRUE,FALSE,1573648965000,0050X000009cb3yQAA,1573648965000,0050X000009cb3yQAA,1573648965000,,FALSE
01u0X00001j8P4tQAE,Registered Social Housing Providers (RSHPs) SAM,01sb00000028JroAAE,01t0X00000A5FxmQAF,EUR,0,TRUE,FALSE,1573648965000,0050X000009cb3yQAA,1573648965000,0050X000009cb3yQAA,1573648965000,,FALSE
01u0X00001j8P4uQAE,Limited Liability Partnerships (LLPs) SAM,01sb00000028JroAAE,01t0X00000A5FxoQAF,EUR,0,TRUE,FALSE,1573648965000,0050X000009cb3yQAA,1573648965000,0050X000009cb3yQAA,1573648965000,,FALSE
01u0X00001j8P6EQAU,Pre-regulatory Visit,01sb00000028JroAAE,01t0X00000A5G20QAF,EUR,0,TRUE,FALSE,1573648966000,0050X000009cb3yQAA,1573648966000,0050X000009cb3yQAA,1573648966000,,FALSE
01u0X00001j8PUTQA2,Firm - Wide Training Subscription,01sb00000028JroAAE,01t0X00000A5HaiQAF,GBP,0,TRUE,FALSE,1573648975000,0050X000009cb3yQAA,1573648975000,0050X000009cb3yQAA,1573648975000,,FALSE
01u0X00001j8PUUQA2,Firm - Wide Training Subscription,01sb00000028JroAAE,01t0X00000A5HakQAF,GBP,0,TRUE,FALSE,1573648975000,0050X000009cb3yQAA,1573648975000,0050X000009cb3yQAA,1573648975000,,FALSE
01u0X00001j8PUYQA2,2020 Affiliate,01sb00000028JroAAE,01t0X00000A5HgLQAV,GBP,0,TRUE,FALSE,1573648975000,0050X000009cb3yQAA,1573648975000,0050X000009cb3yQAA,1573648975000,,FALSE
01u0X00001j8PTbQAM,Hot Audit File Review,01sb00000028JroAAE,01t0X00000A5Hi2QAF,EUR,0,TRUE,FALSE,1573648975000,0050X000009cb3yQAA,1573648975000,0050X000009cb3yQAA,1573648975000,,FALSE
01u0X00001j8PWUQA2,Bespoke Training Membership (CPD Only) (New),01sb00000028JroAAE,01t0X00000A5FvdQAF,GBP,0,TRUE,FALSE,1573648976000,0050X000009cb3yQAA,1573648976000,0050X000009cb3yQAA,1573648976000,,FALSE
01u0X00001j8PWYQA2,Bespoke Training Membership (Online) (New),01sb00000028JroAAE,01t0X00000A5FvjQAF,GBP,0,TRUE,FALSE,1573648976000,0050X000009cb3yQAA,1573648976000,0050X000009cb3yQAA,1573648976000,,FALSE
01u0X00001j8PXgQAM,Buzzacott Bundle,01sb00000028JroAAE,01t0X00000A5FwkQAF,GBP,0,TRUE,FALSE,1573648977000,0050X000009cb3yQAA,1573648977000,0050X000009cb3yQAA,1573648977000,,FALSE
01u0X00001j8PXkQAM,Audit Procedures Manual,01sb00000028JroAAE,01t0X00000A5FwxQAF,GBP,0,TRUE,FALSE,1573648977000,0050X000009cb3yQAA,1573648977000,0050X000009cb3yQAA,1573648977000,,FALSE
01u0X00001j8PYLQA2,Academies SAM,01sb00000028JroAAE,01t0X00000A5FxLQAV,GBP,0,TRUE,FALSE,1573648977000,0050X000009cb3yQAA,1573648977000,0050X000009cb3yQAA,1573648977000,,FALSE
01u0X00001j8PYdQAM,Information Security Policy - Clear Desk Clear Screen,01sb00000028JroAAE,01t0X00000A5FuXQAV,GBP,0,TRUE,FALSE,1573648977000,0050X000009cb3yQAA,1573648977000,0050X000009cb3yQAA,1573648977000,,FALSE
01u0X00001BANNoQAP,Advanced Certification in AML & CFT - Workshop Three,01sb00000028JroAAE,01tb0000004N00XAAS,AUD,0,TRUE,FALSE,1541667866000,005b0000000L1KUAA0,1541667866000,005b0000000L1KUAA0,1541667866000,,FALSE
01ub000000uKlQWAA0,HSBC Certificate in AML & Sanctions Compliance - GTRF MO,01sb00000028JroAAE,01tb0000004ybHFAAY,GBP,0,TRUE,FALSE,1454062758000,005b0000000L061AAC,1562244574000,005b0000000L1KUAA0,1562244574000,,FALSE
01ub000000xAxuXAAS,HSBC Certificate in AML & Sanctions Compliance - Middle Management,01sb00000028JroAAE,01tb0000006QyZcAAK,GBP,0,TRUE,FALSE,1476288570000,005b0000000L061AAC,1562244574000,005b0000000L1KUAA0,1562244574000,,FALSE
01ub000000vhq8NAAQ,"Prof Postgraduate Dip in Governance, Risk & Compliance - Residential Weekend 1",01sb00000028JroAAE,01tb0000004N00NAAS,USD,0,TRUE,FALSE,1461685184000,005b0000000L1KUAA0,1562245160000,005b0000000L1KUAA0,1562245160000,,FALSE
01ub000000uTfDxAAK,ICA Specialist Certificate in Conduct Risk (Workshop) - Registration,01sb00000028JroAAE,01tb0000005ACy5AAG,GBP,715,TRUE,FALSE,1457622461000,005b0000000L061AAC,1562603585000,005b0000000L05NAAS,1562603585000,,FALSE
01u0X00001BA99KQAT,ICA Specialist Certificate in Money Laundering Risk in Correspondent Banking Reg,01sb00000028JroAAE,01t0X000008nEaXQAU,GBP,615,TRUE,FALSE,1535447560000,005b0000000L1KUAA0,1562603909000,005b0000000L05NAAS,1562603909000,,FALSE
01u0X00001d1tQQQAY,Certification in Regulatory Compliance - Assignment Two,01sb00000028JroAAE,01t0X000005CJmGQAW,EUR,0,TRUE,FALSE,1563286057000,0050X000008uoG9QAI,1563286057000,0050X000008uoG9QAI,1563286057000,,FALSE
01u0X00001d1tYJQAY,"ICA Diploma in Governance, Risk and Compliance - Module 4 - Evening Workshop 2",01sb00000028JroAAE,01tb0000004N01yAAC,EUR,0,TRUE,FALSE,1563288120000,0050X000008uoG9QAI,1563288120000,0050X000008uoG9QAI,1563288120000,,FALSE
01u0X00001d1teRQAQ,"ICA Intl Diploma in Governance, Risk and Compliance In-House (HK) - Workshop 2b",01sb00000028JroAAE,01tb0000006vjG8AAI,EUR,0,TRUE,FALSE,1563290185000,0050X000008uoG9QAI,1563290185000,0050X000008uoG9QAI,1563290185000,,FALSE
01u0X00001d1thGQAQ,​ICA Professional Postgraduate Diploma in GRC - Module 1 Registration,01sb00000028JroAAE,01tb0000007XDDRAA4,EUR,0,TRUE,FALSE,1563290831000,0050X000008uoG9QAI,1563290831000,0050X000008uoG9QAI,1563290831000,,FALSE
01u0X00001B9qG9QAJ,IM CRM Base adjustment,01sb00000028JroAAE,01t0X000008n3AEQAY,SEK,1,TRUE,FALSE,1530028946000,005b0000000L05NAAS,1530028946000,005b0000000L05NAAS,1563372868000,,FALSE
01u0X00001d1w7SQAQ,ICA Certificate in Financial Crime Prevention - IH - Registration,01sb00000028JroAAE,01t0X000009KCcBQAW,GBP,715,TRUE,FALSE,1563980315000,0050X000008WJKzQAO,1563980315000,0050X000008WJKzQAO,1564131807000,,FALSE
01u0X00001BAAf7QAH,Large Tax Card Own Colours (100 copies) including 20% special discount,01sb00000028JroAAE,01t0X000008nFYNQA2,GBP,200,TRUE,FALSE,1535900389000,005b0000000L061AAC,1565702961000,0050X000008NURLQA4,1565702961000,,FALSE
01u0X00001hV7XCQA0,A4 Budget Summary Flipbook including 10% members discount,01sb00000028JroAAE,01t0X000009KMjdQAG,GBP,175.5,TRUE,FALSE,1567411483000,0050X000008NURLQA4,1567411490000,0050X000008NURLQA4,1567411490000,,FALSE
01ub0000010yBsKAAU,Resit Fee - ICA Advanced Certificate in Business Compliance - Assignment,01sb00000028JroAAE,01tb0000007NVNMAA4,GBP,50,TRUE,FALSE,1510318014000,005b0000005tEONAA2,1567585004000,0050X000008uoG9QAI,1567585004000,,FALSE
01ub0000010yCOtAAM,"Resit Fee - Int'l Diploma in Governance, Risk and Compliance - IH - Assignment 1",01sb00000028JroAAE,01tb0000007NW23AAG,GBP,50,TRUE,FALSE,1510573132000,005b0000005tEONAA2,1567592199000,0050X000008uoG9QAI,1567592199000,,FALSE
01ub0000010yCQpAAM,Resit Fee - ICA Intl Advanced Certificate in Compliance -  Assignment,01sb00000028JroAAE,01tb0000007NW3zAAG,GBP,50,TRUE,FALSE,1510575736000,005b0000005tEONAA2,1567596679000,0050X000008uoG9QAI,1567596679000,,FALSE
01u0X00001hV9y3QAC,ICA Certificate in Anti Money Laundering (Online) - Registration,01sb00000028JroAAE,01t0X000009KNthQAG,AUD,0,TRUE,FALSE,1568126714000,005b0000000L1KUAA0,1568126714000,005b0000000L1KUAA0,1568194007000,,FALSE
01u0X00001j84xaQAA,Investigative Interviewing for Competition Agencies,01sb00000028JroAAE,01t0X00000A53RcQAJ,GBP,0,TRUE,FALSE,1569233819000,005b0000000L1KUAA0,1569233994000,005b0000000L1KUAA0,1569233994000,,FALSE
01u0X00001j89mZQAQ,Your Guide To - 16 Titles - 300 copies (Matt finish) - 10% members discount,01sb00000028JroAAE,01t0X00000A56SSQAZ,GBP,36.72,TRUE,FALSE,1570092813000,005b0000000L1KUAA0,1570092813000,005b0000000L1KUAA0,1570456717000,,FALSE
01u0X00001j89q4QAA,Your Guide To - 4 Titles - 300 copies (Gloss finish),01sb00000028JroAAE,01t0X00000A56T9QAJ,GBP,183.75,TRUE,FALSE,1570092813000,005b0000000L1KUAA0,1570092813000,005b0000000L1KUAA0,1570456718000,,FALSE
01u0X00001j89nfQAA,Your Guide To - 8 Titles - 50 copies (Gloss finish),01sb00000028JroAAE,01t0X00000A56U2QAJ,GBP,75.63,TRUE,FALSE,1570092813000,005b0000000L1KUAA0,1570092813000,005b0000000L1KUAA0,1570456719000,,FALSE
01u0X00001d1p7EQAQ,Investigator- Single User- Module-Healthcare Interest Groups,01sb00000028JroAAE,01t0X000009K8VYQA0,GBP,820,TRUE,FALSE,1561982751000,0050X000008uoG9QAI,1571752265000,0050X000008uoG9QAI,1571752265000,,FALSE
01u0X00001d1pA8QAI,Investigator - Corporate - Tier 1,01sb00000028JroAAE,01t0X000009K8YNQA0,GBP,46125,TRUE,FALSE,1561986605000,0050X000008WJKzQAO,1571752584000,0050X000008uoG9QAI,1571752584000,,FALSE
01u0X00001j8J27QAE,ICA Certificate in Financial Crime Prevention - Assessment,01sb00000028JroAAE,01t0X00000A5DS4QAN,EUR,0,TRUE,FALSE,1572354785000,0050X000008uoG9QAI,1572354785000,0050X000008uoG9QAI,1572354785000,,FALSE
01u0X00001j8M9GQAU,ICA Advanced Certificate in Practical Customer Due Diligence - IH - Registration,01sb00000028JroAAE,01tb0000004NFevAAG,EUR,2055,TRUE,FALSE,1573485898000,0050X000008U8PoQAK,1573485898000,0050X000008U8PoQAK,1573485898000,,FALSE
01u0X00001j8PV5QAM,ICAEW AML Complete System,01sb00000028JroAAE,01t0X00000A5HhLQAV,GBP,0,TRUE,FALSE,1573648975000,0050X000009cb3yQAA,1573648975000,0050X000009cb3yQAA,1573648975000,,FALSE
01u7Z00000JC2wwQAD,Civil Law and Procedure,01sb00000028JroAAE,01t7Z0000088hssQAA,GBP,275,TRUE,FALSE,1634742386000,0050X000008WJKzQAO,1634743779000,0050X000008WJKzQAO,1634743779000,,FALSE
01ub0000001KMkKAAW,Charity Financials: Additional User Licences,01sb00000028JroAAE,01tb0000001zQShAAM,GBP,750,TRUE,FALSE,1392204319000,005b0000000L04AAAS,1392204319000,005b0000000L04AAAS,1392204319000,,FALSE
01ub0000001KMksAAG,Charity Financials: Data cut - 3 month licence,01sb00000028JroAAE,01tb0000001zQSwAAM,GBP,500,TRUE,FALSE,1392204572000,005b0000000L04AAAS,1392204572000,005b0000000L04AAAS,1392204572000,,FALSE
01ub0000001KN4iAAG,Pension Funds Online: Intl Data Cut - Single Use,01sb00000028JroAAE,01tb0000001zQxOAAU,GBP,500,TRUE,FALSE,1392213825000,005b0000000L04AAAS,1392213825000,005b0000000L04AAAS,1392811215000,,FALSE
01ub00000027w0RAAQ,Smee Legacy View: Spotlight Reports,01sb00000028JroAAE,01tb0000001y0bdAAA,GBP,350,TRUE,FALSE,1395575912000,005b0000000L061AAC,1395762225000,005b0000000L061AAC,1395762225000,,FALSE
01ub000000DKyb7AAD,HR Nation: Data Sale: Single Use,01sb00000028JroAAE,01tb00000021ecTAAQ,GBP,500,TRUE,FALSE,1409591833000,005b0000000L061AAC,1409591844000,005b0000000L061AAC,1409591844000,,FALSE
01ub000000DL2GGAA1,HR Nation: Data Sale: Managed Email Service,01sb00000028JroAAE,01tb00000021jRRAAY,GBP,500,TRUE,FALSE,1410533930000,005b0000000L061AAC,1410533930000,005b0000000L061AAC,1410533930000,,FALSE
01ub000000DL8yoAAD,Mortascreen Subscription (Database: up to 1m records),01sb00000028JroAAE,01tb00000021qpqAAA,GBP,7500,TRUE,FALSE,1412685753000,005b0000000L061AAC,1412685767000,005b0000000L061AAC,1412685767000,,FALSE
01ub000000DL8ytAAD,Mortascreen Subscription (Database: up to 3m records),01sb00000028JroAAE,01tb00000021qpvAAA,GBP,22500,TRUE,FALSE,1412685826000,005b0000000L061AAC,1412685843000,005b0000000L061AAC,1412685843000,,FALSE
01ub000000DL8zIAAT,Mortascreen Subscription (Database: over 10m records),01sb00000028JroAAE,01tb00000021qqKAAQ,GBP,60000,TRUE,FALSE,1412685987000,005b0000000L061AAC,1412685999000,005b0000000L061AAC,1412685999000,,FALSE
01ub000000DL98ZAAT,Halo Subscription (Database: 50k - 100k records),01sb00000028JroAAE,01tb00000021raDAAQ,GBP,10000,TRUE,FALSE,1412698354000,005b0000000L061AAC,1412698354000,005b0000000L061AAC,1412698354000,,FALSE
01ub000000DL9WWAA1,QuickPages Lead Generation Deposit,01sb00000028JroAAE,01tb00000021s4qAAA,GBP,7500,TRUE,FALSE,1412760433000,005b0000000L061AAC,1412760433000,005b0000000L061AAC,1415353912000,,FALSE
01ub000000DLLO2AAP,QuickPages Lead Generation Commission,01sb00000028JroAAE,01tb000000222bJAAQ,GBP,7500,TRUE,FALSE,1415354759000,005b0000000L04jAAC,1415354759000,005b0000000L04jAAC,1415354759000,,FALSE
01ub000000lpjTEAAY,Wisdom Data Sale,01sb00000028JroAAE,01tb00000021s5KAAQ,GBP,100,TRUE,FALSE,1418986699000,005b0000000L061AAC,1418986699000,005b0000000L061AAC,1418986699000,,FALSE
