ID,ISDELETED,NAME,CURRENCYISOCODE,CREATEDDATE,CREATEDBYID,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,LASTACTIVITYDATE,LASTVIEWEDDATE,LASTREFERENCEDDATE,ISACTIVE__C,EMAIL_FOOTER__C,QUALIFICATION__C,NO_OF_ASSESSMENTS_PASSES_REQUIRED__C,OVERALL_PASS_MARK__C,EMAIL_HEADER__C,CREDITS__C,LEVEL__C,EXCLUDE_FROM_BOOKING_CONFIRMATION__C,BRAND__C,MARKING_MODEL__C,FOLDER_ID__C,SUPPRESS_SELF_FUNDERS_ACCESS__C,CERTIFICATE_PROGRAMME_NAME__C,COMMUNICATION_LANGUAGE__C,EMAIL_WELCOME__C
a3z0X0000017XZvQAM,FALSE,ICA Certificate in Compliance - HSBC Live Online Learning,GBP,1581431329000,0050X000008uoG9QAI,1596720050000,005b0000000LhTMAA0,1596720050000,,,,TRUE,"Please note that it is compulsory to complete the assessment on the Core Unit and the self-led learning BEFORE attending the live online learning sessions. The assessment consists of 60 multi choice questions. It is essential that you both read and understand the entire Core Unit course material before taking the assessment and we recommend you set aside 12-16 hours study.<br><br>The questions are not designed to assess your general experience but to test your knowledge of the course materials and your ability to apply that learning in an examination environment.  During the live learning  you will have an opportunity to examine and consider practical examples and situations relevant to your learning.<br><br><b>AFTER</b> you’ve completed the self-led online learning and attended the live online sessions, you will be able to select your four elective units to study and complete before the final assessment deadline listed above.<br><br>Please note your firm will be charged if you withdraw before the end of the course or if you fail to complete the course and attend the workshop on the planned date.<br><br>We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so by emailing us at clientservices@int-comp.org or calling us on +44 (0)121 362 7708.",a41b00000009jo0AAA,1,70,"<p><b>To access the course materials please click here https://wilmingtonlearninghub.com/login/index.php?theme=HSBC%20%28ICA%29 and use the login details above.<br><br>We advise students to access the materials using either Chrome or Firefox as there are some technical issues when using Internet Explorer.</b><br><br>The course uses an integrated learning methodology consisting of:<br>•        an online learning platform<br>•        study and support material<br>•        online multiple-choice assessment <br>•        self-led online learning <br>•        attendance of 2 live online learning sessions <br>•        4 elective units - to be completed by the final assessment date listed below.<br><br>The date and time of your live learning sessions are listed below:</p>
<br> ",,Certificate,FALSE,a39b00000008hMSAAY,Avg. of Assessments,,FALSE,ICA Certificate in Compliance - HSBC Live Online Learning,English,
a3z0X0000017XaZQAU,FALSE,ICA Specialist Certificate in Money Laundering Risk in New Technology,GBP,1581454228000,0050X00000A79ttQAB,1597844910000,0050X000008uoG9QAI,1597844910000,,,,FALSE,,a410X000001ERITQA4,1,69.5,When you log into the learning platform for the first time you will be prompted to change your password. The learning platform is accessed via the ICA website and is where you will find all the materials relating to your course which will be available to you for three months and you can take the online assessment at any point during this period. If you&#39;ve studied with us before or are already an ICA member you can use your existing login details. If you have any questions please get in touch with us by emailing studentservices@int-comp.org or calling us on +44 (0)121 362 7534. We hope you enjoy your studies.,,Certificate,FALSE,a39b0000000Tdo4AAC,Avg. of Assessments,,FALSE,ICD Specialist Certificate in Money Laundering Risk in New Technology,English,
a3z0X0000017XgwQAE,FALSE,ICA Specialist Certificate in Money Laundering Risk in Gaming & Betting Online,GBP,1581698691000,0050X000008U8PoQAK,1597748301000,005b0000000LhNEAA0,1597748301000,,,,TRUE,<b>What happens next?</b> To get started with your studies watch this <a href=""http://www.kaltura.com/tiny/qnijl"" target=""_blank"">video</a>.<br><br>If you have any questions please get in touch with us by emailing studentservices@int-comp.org or calling us on +44 (0)121 362 7534. We hope you enjoy your studies.,a410X000001ERJRQA4,1,70,"To access your course materials, go to the ICA website click on the blue “Course login” tab.  When you log in for the first time you will be prompted to change your password. If you&#39;ve studied with us before or are already an ICA member you can use your existing login details.<br><br>You’ll have access to the course for three months and you can take the online examination at any point during this period.<br><br>Please note you will receive a separate booking confirmation regarding your membership and your member resources are available by clicking on the pink “Member Login” tab. <br><br>Here are the key dates for your course and we&#39;ll send you an email reminder two weeks before each date. ",,Certificate,FALSE,a39b00000008igkAAA,Avg. of Assessments,,FALSE,Specialist Certificate in Money Laundering Risk in Gaming & Betting,English,
a3z0X0000017Yo3QAE,FALSE,Adv Cert in Anti Money Laundering and Counter Financing of Terrorism.,GBP,1584701575000,0050X00000A79ttQAB,1610719183000,005b0000000LhTLAA0,1610719183000,,,,TRUE,"<br><span style=""font-size: 11.0pt;""><span>We recommend that you attend all workshops as they really help bring the learning to life as well as provide guidance on how to approach your assessments. You’ll also get to meet other people on your course and benefit from shared experiences.<br><br>Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us. You will also need this when submitting your ICA assessments.<br><br>If you’re on LinkedIn, please join the ICT Network and Study group here <span class=""MsoHyperlink"" style=""color: blue;""><u><a href=""https://protect-eu.mimecast.com/s/O2MmBC90lGS4"" style=""color: blue; text-decoration: underline;"" target=""_blank"">https://www.linkedin.com/groups/4246170</a></u></span> and take the time to follow us on Twitter <span class=""MsoHyperlink"" style=""color: blue;""><u><a href=""https://protect-eu.mimecast.com/s/9xpJBtO4x8Fz"" style=""color: blue; text-decoration: underline;"" target=""_blank"">https://twitter.com/ictcompliance</a></u></span> and Facebook <span class=""MsoHyperlink"" style=""color: blue;""><u><a href=""https://protect-eu.mimecast.com/s/l1EQBf24Vdtd"" style=""color: blue; text-decoration: underline;"" target=""_blank"">https://www.facebook.com/ictcompliance</a></u></span> for useful updates and tips.<br><br>We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so through the Q&amp;A platform on the Learning Platform, by emailing us at <span class=""MsoHyperlink"" style=""color: blue;""><u><a href=""mailto:studentadmin@int-comp.com"" style=""color: blue; text-decoration: underline;"" target=""_blank"">studentadmin@int-comp.com</a></u></span> or calling us on +65 6500 0017.</span></span>",a410X0000015ssXQAQ,3,49.5,"<br><span style=""font-size: 11.0pt;""><span>These log in details will give you access to ICA website <span class=""MsoHyperlink"" style=""color: blue;""><u><a href=""https://protect-eu.mimecast.com/s/MDQrBCoJd9Sr"" style=""color: blue; text-decoration: underline;"" target=""_blank"">www.int-comp.org</a></u></span>, please note you will be asked to change your password on first access to this site also.<br><br>We’ve listed the dates that are relevant to your course below and we’ll email you approximately two weeks before each date to remind you and let you know about locations and timings for the workshops/exam.</span></span>",,Advanced Certificate,TRUE,a390X00000017pRQAQ,Avg. Assignments + Avg. Exams / 2,31,TRUE,ICA International Diploma in Anti Money Laundering,English,
a3z0X0000017Yo8QAE,FALSE,Advanced Certification in Regulatory Compliance.,GBP,1584702997000,0050X00000A79ttQAB,1619003306000,005b0000000LhTLAA0,1619003306000,,,,TRUE,"<span style=""font-size: 11.0pt;""><span><span><span style=""color: black;"">We recommend that you attend all workshops as they really help bring your learning to life as well as provide guidance on how to approach your assessments. You’ll also get to meet other people on your course and benefit from shared experiences.<br><br>Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us. You will also need this when submitting your ICA assessments.<br><br>If you’re on LinkedIn, please join the ICT Network and Study group here </span></span></span></span><span class=""MsoHyperlink"" style=""color: blue;""><u><span style=""font-size: 11.0pt;""><span><span><a href=""https://protect-eu.mimecast.com/s/O2MmBC90lGS4"" style=""color: blue; text-decoration: underline;"" target=""_blank"">https://www.linkedin.com/groups/4246170</a></span></span></span></u></span><span style=""font-size: 11.0pt;""><span><span><span style=""color: black;""> and take the time to follow us on Twitter </span></span></span></span><span class=""MsoHyperlink"" style=""color: blue;""><u><span style=""font-size: 11.0pt;""><span><span><a href=""https://protect-eu.mimecast.com/s/9xpJBtO4x8Fz"" style=""color: blue; text-decoration: underline;"" target=""_blank"">https://twitter.com/ictcompliance</a></span></span></span></u></span><span style=""font-size: 11.0pt;""><span><span><span style=""color: black;""> and Facebook </span></span></span></span><span class=""MsoHyperlink"" style=""color: blue;""><u><span style=""font-size: 11.0pt;""><span><span><a href=""https://protect-eu.mimecast.com/s/l1EQBf24Vdtd"" style=""color: blue; text-decoration: underline;"" target=""_blank"">https://www.facebook.com/ictcompliance</a></span></span></span></u></span><span style=""font-size: 11.0pt;""><span><span><span style=""color: black;""> for useful updates and tips.<br><br>We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so through the Q&amp;A platform on the Learning Platform, by emailing us at <span class=""MsoHyperlink"" style=""color: blue;""><u><span style=""color: black;""><a href=""mailto:studentadmin@int-comp.com"" style=""color: blue; text-decoration: underline;"" target=""_blank""><span style=""color: black;"">studentadmin@int-comp.com</span></a></span></u></span> or calling us on +65 6500 0017.</span></span></span></span>",a410X0000015sscQAA,3,49.5,"<br><span style=""font-size: 11pt;""><span style=""font-family: Arial,sans-serif;""><span style=""color: black;"">We’ve listed the dates that are relevant to your course below and we’ll email you approximately two weeks before each date to remind you and let you know about locations and timings for the workshops/exam.</span></span></span><br> ",,Advanced Certificate,TRUE,a390X00000017pRQAQ,Avg. Assignments + Avg. Exams / 2,57,TRUE,"ICA International Diploma in Governance, Risk and Compliance",English,
a3z0X0000017ZAdQAM,FALSE,ICT In-House Training,GBP,1585659852000,0050X00000A79ttQAB,1585659853000,0050X00000A79ttQAB,1585659853000,,,,TRUE,,a410X000001EROHQA4,2,49.5,,,,FALSE,a39b0000000Tdo4AAC,Avg. of Assessments,,FALSE,ICT In-House Training,English,
a3z0X0000017ZMUQA2,FALSE,ICA Advanced Certificate in Managing Sanctions Risk Online,GBP,1586180228000,0050X000008uoG9QAI,1586770334000,005b0000005TBH2AAO,1586770334000,,,,TRUE,<b>What happens next?</b> To get started with your studies watch this <a href=""http://www.kaltura.com/tiny/qnijl"" target=""_blank"">video</a>.<br><br>If you have any questions please get in touch with us by emailing <a href=""mailto:studentadmin@int-comp.com"" target=""_blank"">studentadmin@int-comp.com</a> or calling us on +65 6500 0010. We hope you enjoy your studies.,a410X000001EROWQA4,2,49.5,"To access your course materials, go to the <a href=""http://www.int-comp.org"" target=""_blank"">ICA website</a> click on the blue “Course login” tab.  When you log in for the first time you will be prompted to change your password. If you&#39;ve studied with us before or are already an ICA member you can use your existing login details.<br><br>Please note you will receive a separate booking confirmation regarding your membership and your member resources are available by clicking on the pink “Member Login” tab. <br><br>Here are the key dates for your course and we&#39;ll send you an email reminder two weeks before each date. ",,Advanced Certificate,FALSE,a39b0000000Tdo9AAC,Avg. of Assessments,58,TRUE,ICA Advanced Certificate in Managing Sanctions Risk,English,
a3z0X0000017ZOQQA2,FALSE,ICA International Advanced Certificate in Anti Money Laundering Online,GBP,1586257739000,0050X000008uoG9QAI,1586770356000,005b0000005TBH2AAO,1586770356000,,,,TRUE,<br><b>What happens next?</b> To get started with your studies watch this <a href=""http://www.kaltura.com/tiny/qnijl"" target=""_blank"">video</a>.<br><br>If you have any questions please get in touch with us by emailing <a href=""mailto:studentadmin@int-comp.com?subject=ICA%20Advanced%20Certificate%20in%20Practical%20Customer%20Due%20Diligence"" target=""_blank"">studentadmin@int-comp.com</a> or calling us on +65 6500 0010. We hope you enjoy your studies.,a410X000001EROgQAO,2,49.5,"To access your course materials, go to the <a href=""http://www.int-comp.org"" target=""_blank"">ICA website</a> click on the blue “Course login” tab.  When you log in for the first time you will be prompted to change your password. If you&#39;ve studied with us before or are already an ICA member you can use your existing login details.<br><br>Please note you will receive a separate booking confirmation regarding your membership and your member resources are available by clicking on the pink “Member Login” tab. <br><br>Here are the key dates for your course and we&#39;ll send you an email reminder two weeks before each date. ",,Advanced Certificate,FALSE,a39b0000000Tdo9AAC,Avg. of Assessments,18,TRUE,ICA International Advanced Certificate in Anti Money Laundering,English,
a3z0X0000017ZQvQAM,FALSE,ICA Specialist Certificate in Combating the Financing of Terrorism Online,GBP,1586339054000,0050X000008uoG9QAI,1586770600000,005b0000005TBH2AAO,1586770600000,,,,TRUE,"<i>Your materials relating to your course will be available to you for three months and you can take the online assessment at any point during this period.</i><br><br>Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us. <br><br>We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so through the Q&amp;A platform on the Learning Platform, by emailing us at <a href=""mailto:studentadmin@int-comp.com"" target=""_blank"">studentadmin@int-comp.com</a> or calling us at +65 6500 0010.",a41b0000000Px3WAAS,1,69.5,"To access your course materials, go to the <a href=""http://www.int-comp.org"" target=""_blank"">ICA website</a> click on the blue “Course login” tab.  When you log in for the first time you will be prompted to change your password. If you&#39;ve studied with us before or are already an ICA member you can use your existing login details.<br><br>Please note you will receive a separate booking confirmation regarding your membership and your member resources are available by clicking on the pink “Member Login” tab. <br><br>Here are the key dates for your course and we&#39;ll send you an email reminder two weeks before each date. ",,Certificate,FALSE,a39b0000000Tdo9AAC,Avg. of Assessments,,TRUE,ICA Specialist Certificate in Combating Financing of Terrorism,English,
a3z0X0000017ZR5QAM,FALSE,ICA Specialist Certificate in Conduct Risk Online,GBP,1586340336000,0050X000008uoG9QAI,1586770728000,005b0000005TBH2AAO,1586770728000,,,,TRUE,"<i>Your materials relating to your course will be available to you for three months and you can take the online assessment at any point during this period.</i><br><br>Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us. <br><br>We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so through the Q&amp;A platform on the Learning Platform, by emailing us at <a href=""mailto:studentadmin@int-comp.com"" target=""_blank"">studentadmin@int-comp.com</a> or calling us at +65 6500 0010.",a41b0000000Px3WAAS,1,69.5,"To access your course materials, go to the <a href=""http://www.int-comp.org"" target=""_blank"">ICA website</a> click on the blue “Course login” tab.  When you log in for the first time you will be prompted to change your password. If you&#39;ve studied with us before or are already an ICA member you can use your existing login details.<br><br>Please note you will receive a separate booking confirmation regarding your membership and your member resources are available by clicking on the pink “Member Login” tab. <br><br>Here are the key dates for your course and we&#39;ll send you an email reminder two weeks before each date. ",,Certificate,FALSE,a39b0000000Tdo9AAC,Avg. of Assessments,46,TRUE,ICA Specialist Certificate in Conduct Risk,English,
a3z0X0000017Zo9QAE,FALSE,ICA Advanced Certificate in Regulatory Compliance (Monitoring),GBP,1587119741000,0050X000008uoG9QAI,1612766954000,005b0000003UUWyAAO,1612766954000,,,,TRUE,"<i><span style=""font-family: arial,sans-serif;""><span style=""font-size: 9.0pt;"">Please remember that the course is not available on an assessment only basis. Candidates are required to undertake both the training and assessment elements. Candidates are required to attend a minimum of 70% of the scheduled workshops. Failing to meet this minimum attendance requirement will mean that you are ineligible to undertake the assessments, you will not be eligible for IBF accreditation and you will NOT be eligible to apply for funding. To become eligible, you would be required to make up the missed classes on the next intake.</span></span></i><br><i><span style=""font-family: arial,sans-serif;""><span style=""font-size: 9.0pt;"">Attending the workshops really helps to bring the learning to life and also provides guidance on how to approach your assessments. You’ll also get to meet other people on your course and benefit from shared experiences.</span></span></i><br><br><i><span style=""font-family: arial,sans-serif;""><span style=""font-size: 9.0pt;"">Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us. You will also need this when submitting your ICA assessments.<br><br>If you’re on LinkedIn, please join the ICT Network and Study group here </span></span></i><span style=""font-family: calibri,sans-serif;""><span style=""font-size: 11.0pt;""><a href=""https://protect-eu.mimecast.com/s/O2MmBC90lGS4"" target=""_blank""><i><span style=""font-family: arial,sans-serif;""><span style=""font-size: 9.0pt;"">https://www.linkedin.com/groups/4246170</span></span></i></a></span></span><i><span style=""font-family: arial,sans-serif;""><span style=""font-size: 9.0pt;""> and take the time to follow us on Twitter </span></span></i><span style=""font-family: calibri,sans-serif;""><span style=""font-size: 11.0pt;""><a href=""https://protect-eu.mimecast.com/s/9xpJBtO4x8Fz"" target=""_blank""><i><span style=""font-family: arial,sans-serif;""><span style=""font-size: 9.0pt;"">https://twitter.com/ictcompliance</span></span></i></a></span></span><i><span style=""font-family: arial,sans-serif;""><span style=""font-size: 9.0pt;""> and Facebook </span></span></i><span style=""font-family: calibri,sans-serif;""><span style=""font-size: 11.0pt;""><a href=""https://protect-eu.mimecast.com/s/l1EQBf24Vdtd"" target=""_blank""><i><span style=""font-family: arial,sans-serif;""><span style=""font-size: 9.0pt;"">https://www.facebook.com/ictcompliance</span></span></i></a></span></span><i><span style=""font-family: arial,sans-serif;""><span style=""font-size: 9.0pt;""> for useful updates and tips.</span></span></i><br><br><span style=""font-family: arial,sans-serif;""><span style=""font-size: 9.0pt;"">We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so through the Q&amp;A platform on the Learning Platform, by emailing us at  </span></span><span style=""font-family: calibri,sans-serif;""><span style=""font-size: 11.0pt;""><a href=""mailto:studentadmin@int-comp.com"" target=""_blank""><span style=""font-family: arial,sans-serif;""><span style=""font-size: 9.0pt;"">studentadmin@int-comp.com</span></span></a></span></span> <span style=""font-family: arial,sans-serif;""><span style=""font-size: 9.0pt;"">or calling us at +65 6500 0010.</span></span>",a410X000000LlKmQAK,2,50,"<i>These log in details will give you access to ICA website </i><a href=""https://protect-eu.mimecast.com/s/MDQrBCoJd9Sr"" target=""_blank""><i>www.int-comp.org</i></a><i>, please note you will be asked to change your password on first access to this site also.<br><br>We’ve listed the dates that are relevant to your course below and we’ll email you approximately two weeks before each date to remind you and let you know about locations and timings for the workshops/exam.</i>",,Advanced Certificate,FALSE,a39b0000000Tdo9AAC,Avg. of Assessments,,TRUE,ICA Advanced Certificate in Regulatory Compliance (Monitoring),,
a3z0X000001AMsHQAW,FALSE,ICA Specialist Certificate in Money Laundering Risk in New Technology(IH),GBP,1599733433000,0050X000008uoG9QAI,1599737251000,0050X00000A60JuQAJ,1599737251000,,,,TRUE,<b>What happens next?</b> To get started with your studies watch this <a href=""http://www.kaltura.com/tiny/qnijl"" target=""_blank"">video</a>.<br><br>If you have any questions please get in touch with us by emailing studentservices@int-comp.org or calling us on +44 (0)121 362 7534. We hope you enjoy your studies.,a410X000000tTvoQAE,1,69.5,"To access your course materials, go to the ICA website click on the blue “Course login” tab.  When you log in for the first time you will be prompted to change your password. If you&#39;ve studied with us before or are already an ICA member you can use your existing login details.<br><br>You’ll have access to the course for three months and you can take the online examination at any point during this period.<br><br>Please note you will receive a separate booking confirmation regarding your membership and your member resources are available by clicking on the pink “Member Login” tab. <br><br>Here are the key dates for your course and we&#39;ll send you an email reminder two weeks before each date.",,Certificate,FALSE,a39b00000008hMSAAY,Avg. of Assessments,,FALSE,ICA Specialist Certificate in Money Laundering Risk in New Technology,English,
a3z0X000001AMsgQAG,FALSE,ICA Specialist Certificate in Financial Crime Risk and New Technology (IH),GBP,1599746350000,0050X000008uoG9QAI,1599746350000,0050X000008uoG9QAI,1599746350000,,,,TRUE,<b>What happens next?</b> To get started with your studies watch this <a href=""http://www.kaltura.com/tiny/qnijl"" target=""_blank"">video</a>.<br><br>If you have any questions please get in touch with us by emailing studentservices@int-comp.org or calling us on +44 (0)121 362 7534. We hope you enjoy your studies.,a410X000001Um21QAC,1,69.5,"To access your course materials, go to the ICA website click on the blue “Course login” tab.  When you log in for the first time you will be prompted to change your password. If you&#39;ve studied with us before or are already an ICA member you can use your existing login details.<br><br>You’ll have access to the course for three months and you can take the online examination at any point during this period.<br><br>Please note you will receive a separate booking confirmation regarding your membership and your member resources are available by clicking on the pink “Member Login” tab. <br><br>Here are the key dates for your course and we&#39;ll send you an email reminder two weeks before each date.",,Certificate,FALSE,a39b00000008hMSAAY,Avg. of Assessments,,FALSE,ICA Specialist Certificate in Financial Crime Risk and New Technology,English,
a3z67000000hkiaAAA,FALSE,ICA International Advanced Certificate in Anti Money Laundering Online (LT).,GBP,1614683272000,0050X000008uoG9QAI,1614683272000,0050X000008uoG9QAI,1614683272000,,,,TRUE,"If you have any questions please get in touch with us by emailing learningsupport@int-comp.org<span style=""font-size: 11pt;""><span style=""font-family: Calibri,sans-serif;""> </span></span>or calling us on +44 (0)121 362 7533. We hope you enjoy your studies.",a41b00000009c3KAAQ,2,49.5,When you log into the learning platform for the first time you will be prompted to change your password. The learning platform is accessed via the ICA website and is where you will find all the materials relating to your course.<br><br>If you&#39;ve studied with us before or are already an ICA member you can use your existing login details.<br><br>Here are the key dates for your course and we&#39;ll send you an email reminder two weeks before each date.,,Advanced Certificate,FALSE,a39b00000008igkAAA,Avg. of Assessments,,FALSE,ICA International Advanced Certificate in Anti Money Laundering,English,
a3z67000000hkkvAAA,FALSE,"ICA International Diploma in Governance, Risk & Compliance Online",GBP,1614784241000,0050X00000A79ttQAB,1614784241000,0050X00000A79ttQAB,1614784241000,,,,TRUE,If you have any questions please get in touch with us by emailing learningsupport@int-comp.org  or calling us on +44 (0)121 362 7533. We hope you enjoy your studies.,a4167000001UtT2AAK,3,49.5,When you log into the learning platform for the first time you will be prompted to change your password. The learning platform is accessed via the ICA website and is where you will find all the materials relating to your course.<br><br>If you&#39;ve studied with us before or are already an ICA member you can use your existing login details.<br><br>Here are the key dates for your course and we&#39;ll send you an email reminder two weeks before each date.,,Diploma,FALSE,a39b00000008igkAAA,Avg. of Assessments,,FALSE,"ICA International Diploma in Governance, Risk & Compliance",English,
a3z67000000hklFAAQ,FALSE,ICA International Diploma in Anti Money Laundering Online.,GBP,1614788853000,0050X00000A79ttQAB,1627639149000,005b0000000LhTLAA0,1627639149000,,,,TRUE,If you have any questions please get in touch with us by emailing learningsupport@int-comp.org   or calling us on +44 (0)121 362 7533. We hope you enjoy your studies.,a41b0000000PJMwAAO,3,49.5,When you log into the learning platform for the first time you will be prompted to change your password. The learning platform is accessed via the ICA website and is where you will find all the materials relating to your course.<br><br>If you&#39;ve studied with us before or are already an ICA member you can use your existing login details.<br><br>Here are the key dates for your course and we&#39;ll send you an email reminder two weeks before each date.,,Diploma,FALSE,a39b00000008igkAAA,Avg. of Assessments,1,FALSE,ICA International Diploma in Anti Money Laundering,English,
a3z67000000hknkAAA,FALSE,ICA Certificate in KYC & CDD Online.,GBP,1614874686000,0050X000008uoG9QAI,1614874686000,0050X000008uoG9QAI,1614874686000,,,,TRUE,<b>What happens next?</b> To get started with your studies watch this <a href=""http://www.kaltura.com/tiny/qnijl"" target=""_blank"">video</a>.<br><br>If you have any questions please get in touch with us by emailing <a href=""mailto:studentservices@int-comp.org"" target=""_blank"">studentservices@int-comp.org</a> or calling us on +44 (0)121 362 7534. We hope you enjoy your studies.,a410X000000kQMVQA2,1,69.5,"To access your course materials, go to the ICA website click on the blue “Course login” tab.  When you log in for the first time you will be prompted to change your password. If you&#39;ve studied with us before or are already an ICA member you can use your existing login details.<br><br>You’ll have access to the course for three months and you can take the online examination at any point during this period.<br><br>Please note you will receive a separate booking confirmation regarding your membership and your member resources are available by clicking on the pink “Member Login” tab. <br><br>Here are the key dates for your course and we&#39;ll send you an email reminder two weeks before each date.",,Certificate,FALSE,a39b0000000Tdo4AAC,Avg. of Assessments,,FALSE,ICA Certificate in KYC & CDD,English,
a3z67000000hl6KAAQ,FALSE,ICA International Advanced Certificate in Regulatory Compliance Online (LT),GBP,1615476105000,0050X000008uoG9QAI,1615476105000,0050X000008uoG9QAI,1615476105000,,,,TRUE,"If you have any questions please get in touch with us by emailing learningsupport@int-comp.org <span style=""font-size: 11pt;""><span style=""font-family: Calibri,sans-serif;""> </span></span>or calling us on +44 (0)121 362 7533. We hope you enjoy your studies.",a410X000000wnj1QAA,2,49.5,When you log into the learning platform for the first time you will be prompted to change your password. The learning platform is accessed via the ICA website and is where you will find all the materials relating to your course.<br><br>If you&#39;ve studied with us before or are already an ICA member you can use your existing login details.<br><br>Here are the key dates for your course and we&#39;ll send you an email reminder two weeks before each date.,,Advanced Certificate,FALSE,a39b00000008igkAAA,Avg. of Assessments,,FALSE,ICA International Advanced Certificate in Regulatory Compliance,English,
a3z67000000hlIQAAY,FALSE,ICA Advanced Certificate in Practical CDD Online,GBP,1615914422000,0050X000008uoG9QAI,1615914423000,0050X000008uoG9QAI,1615914423000,,,,TRUE,"Due to the practical nature of this course and the way that it is assessed, attendance for the virtual classrooms is mandatory. If you don’t attend a virtual classroom you are likely to be at a disadvantage in your exam so please contact us if you have any extenuating circumstances around not being able to attend.  You’ll also get to meet other people on your course and benefit from shared experiences.<br><br>Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us. You will also need this when submitting your ICA assessments.<br><br><br>If you have any questions please get in touch with us by emailing learningsupport@int-comp.org   or calling us on +44 (0)121 362 7533. We hope you enjoy your studies.",a410X000000gT2KQAU,1,49.5,"To access your course materials, go to the ICA website click on the blue “Course login” tab.  When you log in for the first time you will be prompted to change your password. If you&#39;ve studied with us before or are already an ICA member you can use your existing login details.<br><br>Please note you will receive a separate booking confirmation regarding your membership and your member resources are available by clicking on the pink “Member Login” tab. <br><br>Here are the key dates for your course and we&#39;ll send you an email reminder two weeks before each date.",,Advanced Certificate,FALSE,a39b0000000Tdo4AAC,Avg. of Assessments,,FALSE,ICA Advanced Certificate in Practical Customer Due Diligence,,
a3z67000000hli9AAA,FALSE,ICA Advanced Certificate in Managing Sanctions Risk Online (LT),GBP,1616758241000,0050X000008uoG9QAI,1616758242000,0050X000008uoG9QAI,1616758242000,,,,TRUE,If you have any questions please get in touch with us by emailing learningsupport@int-comp.org  or calling us on +44 (0)121 362 7533. We hope you enjoy your studies.,a410X000000wnlCQAQ,2,49.5,When you log into the learning platform for the first time you will be prompted to change your password. The learning platform is accessed via the ICA website and is where you will find all the materials relating to your course.<br><br>If you&#39;ve studied with us before or are already an ICA member you can use your existing login details.<br><br>Here are the key dates for your course and we&#39;ll send you an email reminder two weeks before each date.,,Advanced Certificate,FALSE,a39b00000008igkAAA,Avg. of Assessments,,FALSE,ICA Advanced Certificate in Managing Sanctions Risk,English,
a3z67000000hm9yAAA,FALSE,Сертификат ICA в соответствии,GBP,1617802756000,0050X000008uoG9QAI,1617802757000,0050X000008uoG9QAI,1617802757000,,,,TRUE,"<b><span style=""font-size: 11.0pt;""><span style=""""><span style=""color: black;"">Что будет дальше?</span></span></span></b><span style=""font-size: 11.0pt;""><span style=""""><span style=""color: black;""> Чтобы начать обучение, посмотрите это </span></span></span><span style=""font-size: 11.0pt;""><span style=""""><a href=""http://www.kaltura.com/tiny/qnijl"" style=""color: #0563c1; text-decoration: underline;"" target=""_blank""><span style=""""><span style=""color: black;"">видео</span></span></a></span></span><span style=""font-size: 11.0pt;""><span style=""""><span style=""color: black;"">.<br><br>Если у вас возникнут какие-либо вопросы, свяжитесь с нами по электронной почте </span></span></span><span style=""font-size: 11.0pt;""><span style=""""><a href=""mailto:studentservices@int-comp.org"" style=""color: #0563c1; text-decoration: underline;"" target=""_blank""><span style="""">studentservices@int-comp.org</span></a></span></span><span style=""font-size: 11.0pt;""><span style=""""><span style=""color: black;""> или позвонив нам по телефону +44 (0) 121 362 7534. Мы надеемся, что вам понравится ваше обучение.</span></span></span>",a41b0000000PJN0AAO,1,69.5,"<span style=""font-size: 11.0pt;""><span style=""""><span style=""color: black;"">Чтобы получить доступ к материалам курса, перейдите на вебсайт ICA и нажмите на синюю вкладку &quot;Вход в курс&quot;.  При первом входе в систему вам будет предложено изменить пароль. Если вы проходили обучение у нас раньше или уже являетесь членом ICA, вы можете использовать свои существующие данные для входа.<br><br>У вас будет доступ к курсу на три месяца и вы сможете сдать онлайн-экзамен в любой момент в течение этого периода.<br><br>Обратите внимание, что вы получите отдельное подтверждение бронирования, касающееся вашего членства, а доступ к вашим членским ресурсам можно получить, нажав на розовую вкладку &quot;Вход для участников&quot;. <br><br>Вот основные даты вашего курса, и мы будем отправлять вам напоминание по электронной почте за две недели до каждой даты.</span></span></span>",,Certificate,FALSE,a39b00000008hMSAAY,Avg. of Assessments,24,FALSE,Сертификат ICA в соответствии,,
